# board=.../001_v3_CVC_from_module2.bot.etch.tap
# tool size=0.007000
# pass=1
-1.07011, 1.52757,-1.06921, 1.52307
-1.06921, 1.52307,-1.06897, 1.52187
-1.06897, 1.52187,-1.06897, 1.51606
-1.06897, 1.51606,-1.07011, 1.51036
-1.07011, 1.51036,-1.07233, 1.50499
-1.07233, 1.50499,-1.07444, 1.50183
-1.07444, 1.50183,-1.07556, 1.50016
-1.07556, 1.50016,-1.07967, 1.49605
-1.07967, 1.49605,-1.07967, 1.49605
-1.07967, 1.49605,-1.10163, 1.47409
-1.10163, 1.47409,-1.10646, 1.47086
-1.10646, 1.47086,-1.11183, 1.46864
-1.11183, 1.46864,-1.11753, 1.46750
-1.11753, 1.46750,-1.12334, 1.46750
-1.12334, 1.46750,-1.12904, 1.46864
-1.12904, 1.46864,-1.13441, 1.47086
-1.13441, 1.47086,-1.13924, 1.47409
-1.13924, 1.47409,-1.14335, 1.47820
-1.14335, 1.47820,-1.14658, 1.48303
-1.14658, 1.48303,-1.14880, 1.48840
-1.14880, 1.48840,-1.14993, 1.49410
-1.14993, 1.49410,-1.14993, 1.49991
-1.14993, 1.49991,-1.14993, 1.82767
-0.69079, 0.80588,-0.69402, 0.81071
-0.69402, 0.81071,-0.69624, 0.81608
-0.69624, 0.81608,-0.69737, 0.82178
-0.69737, 0.82178,-0.69737, 0.92035
-0.69737, 0.92035,-0.69624, 0.92605
-0.69624, 0.92605,-0.69402, 0.93142
-0.69402, 0.93142,-0.69079, 0.93625
-0.69079, 0.93625,-0.68668, 0.94036
-0.68668, 0.94036,-0.59707, 1.02997
-0.59707, 1.02997,-0.59224, 1.03320
-0.59224, 1.03320,-0.58687, 1.03542
-0.58687, 1.03542,-0.58117, 1.03655
-0.58117, 1.03655,-0.57536, 1.03655
-0.57536, 1.03655,-0.56966, 1.03542
-0.56966, 1.03542,-0.56429, 1.03320
-0.56429, 1.03320,-0.55946, 1.02997
-0.55946, 1.02997,-0.55535, 1.02586
-0.55535, 1.02586,-0.55031, 1.02081
-0.55031, 1.02081,-0.54922, 1.01993
-0.54922, 1.01993,-0.54826, 1.01876
-0.54826, 1.01876,-0.54752, 1.01803
-0.54752, 1.01803,-0.54644, 1.01714
-0.54644, 1.01714,-0.54547, 1.01598
-0.54547, 1.01598,-0.53571, 1.00622
-0.53571, 1.00622,-0.50541, 1.00622
-0.50541, 1.00622,-0.50462, 1.00632
-0.50462, 1.00632,-0.50448, 1.00631
-0.50448, 1.00631,-0.50401, 1.00636
-0.50401, 1.00636,-0.50250, 1.00622
-0.50250, 1.00622,-0.50099, 1.00622
-0.50099, 1.00622,-0.49998, 1.00602
-0.49998, 1.00602,-0.49882, 1.00594
-0.49882, 1.00594,-0.49841, 1.00583
-0.49841, 1.00583,-0.49799, 1.00579
-0.49799, 1.00579,-0.49628, 1.00528
-0.49628, 1.00528,-0.49529, 1.00508
-0.49529, 1.00508,-0.49468, 1.00483
-0.49468, 1.00483,-0.49321, 1.00444
-0.49321, 1.00444,-0.49283, 1.00425
-0.49283, 1.00425,-0.49242, 1.00413
-0.49242, 1.00413,-0.49041, 1.00306
-0.49041, 1.00306,-0.48992, 1.00286
-0.48992, 1.00286,-0.48966, 1.00269
-0.48966, 1.00269,-0.48800, 1.00187
-0.48800, 1.00187,-0.48766, 1.00161
-0.48766, 1.00161,-0.48728, 1.00141
-0.48728, 1.00141,-0.48536, 0.99984
-0.48536, 0.99984,-0.48339, 0.99833
-0.48339, 0.99833,-0.48311, 0.99801
-0.48311, 0.99801,-0.48278, 0.99774
-0.48278, 0.99774,-0.48120, 0.99583
-0.48120, 0.99583,-0.47956, 0.99396
-0.47956, 0.99396,-0.47934, 0.99359
-0.47934, 0.99359,-0.47907, 0.99326
-0.47907, 0.99326,-0.47789, 0.99108
-0.47789, 0.99108,-0.47665, 0.98893
-0.47665, 0.98893,-0.47652, 0.98852
-0.47652, 0.98852,-0.47631, 0.98815
-0.47631, 0.98815,-0.47558, 0.98577
-0.47558, 0.98577,-0.47478, 0.98342
-0.47478, 0.98342,-0.47473, 0.98300
-0.47473, 0.98300,-0.47460, 0.98259
-0.47460, 0.98259,-0.47435, 0.98012
-0.47435, 0.98012,-0.47403, 0.97766
-0.47403, 0.97766,-0.47405, 0.97724
-0.47405, 0.97724,-0.47401, 0.97681
-0.47401, 0.97681,-0.47424, 0.97434
-0.47424, 0.97434,-0.47441, 0.97186
-0.47441, 0.97186,-0.47452, 0.97145
-0.47452, 0.97145,-0.47456, 0.97103
-0.47456, 0.97103,-0.47527, 0.96865
-0.47527, 0.96865,-0.47684, 0.96277
-0.47684, 0.96277,-0.47697, 0.96180
-0.47697, 0.96180,-0.47759, 0.95997
-0.47759, 0.95997,-0.47809, 0.95810
-0.47809, 0.95810,-0.47853, 0.95722
-0.47853, 0.95722,-0.47884, 0.95630
-0.47884, 0.95630,-0.47981, 0.95462
-0.47981, 0.95462,-0.48066, 0.95289
-0.48066, 0.95289,-0.48126, 0.95211
-0.48126, 0.95211,-0.48175, 0.95127
-0.48175, 0.95127,-0.48302, 0.94981
-0.48302, 0.94981,-0.48420, 0.94828
-0.48420, 0.94828,-0.48494, 0.94763
-0.48494, 0.94763,-0.48558, 0.94690
-0.48558, 0.94690,-0.48712, 0.94572
-0.48712, 0.94572,-0.48857, 0.94444
-0.48857, 0.94444,-0.48942, 0.94396
-0.48942, 0.94396,-0.49019, 0.94336
-0.49019, 0.94336,-0.49193, 0.94251
-0.49193, 0.94251,-0.49360, 0.94154
-0.49360, 0.94154,-0.49453, 0.94123
-0.49453, 0.94123,-0.49540, 0.94079
-0.49540, 0.94079,-0.49727, 0.94029
-0.49727, 0.94029,-0.49911, 0.93967
-0.49911, 0.93967,-0.50007, 0.93954
-0.50007, 0.93954,-0.50102, 0.93929
-0.50102, 0.93929,-0.50295, 0.93917
-0.50295, 0.93917,-0.50487, 0.93891
-0.50487, 0.93891,-0.50584, 0.93898
-0.50584, 0.93898,-0.50682, 0.93891
-0.50682, 0.93891,-0.50873, 0.93917
-0.50873, 0.93917,-0.51067, 0.93929
-0.51067, 0.93929,-0.51161, 0.93955
-0.51161, 0.93955,-0.51258, 0.93967
-0.51258, 0.93967,-0.51441, 0.94030
-0.51441, 0.94030,-0.51628, 0.94080
-0.51628, 0.94080,-0.51683, 0.94107
-0.51683, 0.94107,-0.53792, 0.94672
-0.53792, 0.94672,-0.55893, 0.94672
-0.55893, 0.94672,-0.57922, 0.94128
-0.57922, 0.94128,-0.59742, 0.93078
-0.59742, 0.93078,-0.61227, 0.91592
-0.61227, 0.91592,-0.62278, 0.89773
-0.62278, 0.89773,-0.62822, 0.87743
-0.62822, 0.87743,-0.62822, 0.85642
-0.62822, 0.85642,-0.62278, 0.83613
-0.62278, 0.83613,-0.61227, 0.81794
-0.61227, 0.81794,-0.59742, 0.80308
-0.59742, 0.80308,-0.57922, 0.79258
-0.57922, 0.79258,-0.55893, 0.78714
-0.55893, 0.78714,-0.53792, 0.78714
-0.53792, 0.78714,-0.51763, 0.79258
-0.51763, 0.79258,-0.49943, 0.80308
-0.49943, 0.80308,-0.48458, 0.81794
-0.48458, 0.81794,-0.47407, 0.83613
-0.47407, 0.83613,-0.47040, 0.84983
-0.47040, 0.84983,-0.47027, 0.85080
-0.47027, 0.85080,-0.46965, 0.85263
-0.46965, 0.85263,-0.46915, 0.85450
-0.46915, 0.85450,-0.46872, 0.85538
-0.46872, 0.85538,-0.46840, 0.85630
-0.46840, 0.85630,-0.46744, 0.85798
-0.46744, 0.85798,-0.46658, 0.85971
-0.46658, 0.85971,-0.46598, 0.86049
-0.46598, 0.86049,-0.46550, 0.86133
-0.46550, 0.86133,-0.46422, 0.86279
-0.46422, 0.86279,-0.46304, 0.86432
-0.46304, 0.86432,-0.46231, 0.86497
-0.46231, 0.86497,-0.46166, 0.86570
-0.46166, 0.86570,-0.46013, 0.86688
-0.46013, 0.86688,-0.45867, 0.86815
-0.45867, 0.86815,-0.45783, 0.86864
-0.45783, 0.86864,-0.45705, 0.86924
-0.45705, 0.86924,-0.45532, 0.87009
-0.45532, 0.87009,-0.45364, 0.87106
-0.45364, 0.87106,-0.45272, 0.87137
-0.45272, 0.87137,-0.45184, 0.87180
-0.45184, 0.87180,-0.44997, 0.87230
-0.44997, 0.87230,-0.44814, 0.87293
-0.44814, 0.87293,-0.44717, 0.87305
-0.44717, 0.87305,-0.44623, 0.87331
-0.44623, 0.87331,-0.44430, 0.87343
-0.44430, 0.87343,-0.44238, 0.87369
-0.44238, 0.87369,-0.44140, 0.87362
-0.44140, 0.87362,-0.44043, 0.87369
-0.44043, 0.87369,-0.43851, 0.87343
-0.43851, 0.87343,-0.43658, 0.87331
-0.43658, 0.87331,-0.43564, 0.87305
-0.43564, 0.87305,-0.43467, 0.87293
-0.43467, 0.87293,-0.43284, 0.87230
-0.43284, 0.87230,-0.43097, 0.87180
-0.43097, 0.87180,-0.43041, 0.87153
-0.43041, 0.87153,-0.42443, 0.86993
-0.42443, 0.86993,-0.42346, 0.86980
-0.42346, 0.86980,-0.42163, 0.86917
-0.42163, 0.86917,-0.41975, 0.86867
-0.41975, 0.86867,-0.41888, 0.86824
-0.41888, 0.86824,-0.41796, 0.86793
-0.41796, 0.86793,-0.41628, 0.86696
-0.41628, 0.86696,-0.41454, 0.86610
-0.41454, 0.86610,-0.41377, 0.86551
-0.41377, 0.86551,-0.41293, 0.86502
-0.41293, 0.86502,-0.41147, 0.86375
-0.41147, 0.86375,-0.40993, 0.86257
-0.40993, 0.86257,-0.40929, 0.86183
-0.40929, 0.86183,-0.40856, 0.86119
-0.40856, 0.86119,-0.40738, 0.85965
-0.40738, 0.85965,-0.40610, 0.85820
-0.40610, 0.85820,-0.40562, 0.85735
-0.40562, 0.85735,-0.40502, 0.85658
-0.40502, 0.85658,-0.40417, 0.85484
-0.40417, 0.85484,-0.40320, 0.85316
-0.40320, 0.85316,-0.40288, 0.85224
-0.40288, 0.85224,-0.40245, 0.85137
-0.40245, 0.85137,-0.40195, 0.84950
-0.40195, 0.84950,-0.40133, 0.84766
-0.40133, 0.84766,-0.40120, 0.84670
-0.40120, 0.84670,-0.39837, 0.83613
-0.39837, 0.83613,-0.38786, 0.81794
-0.38786, 0.81794,-0.37301, 0.80308
-0.37301, 0.80308,-0.35481, 0.79258
-0.35481, 0.79258,-0.33452, 0.78714
-0.33452, 0.78714,-0.31351, 0.78714
-0.31351, 0.78714,-0.29322, 0.79258
-0.29322, 0.79258,-0.27502, 0.80308
-0.27502, 0.80308,-0.26017, 0.81794
-0.26017, 0.81794,-0.24966, 0.83613
-0.24966, 0.83613,-0.24654, 0.84779
-0.24654, 0.84779,-0.24654, 0.84779
-0.24654, 0.84779,-0.24503, 0.85340
-0.24503, 0.85340,-0.24246, 0.85861
-0.24246, 0.85861,-0.24096, 0.86058
-0.24096, 0.86058,-0.23893, 0.86322
-0.23893, 0.86322,-0.23456, 0.86705
-0.23456, 0.86705,-0.22953, 0.86996
-0.22953, 0.86996,-0.22402, 0.87183
-0.22402, 0.87183,-0.21826, 0.87258
-0.21826, 0.87258,-0.21826, 0.87258
-0.21826, 0.87258,-0.21246, 0.87220
-0.21246, 0.87220,-0.20716, 0.87078
-0.20716, 0.87078,-0.20685, 0.87070
-0.20685, 0.87070,-0.18903, 0.86593
-0.18903, 0.86593,-0.18785, 0.86600
-0.18785, 0.86600,-0.18688, 0.86588
-0.18688, 0.86588,-0.18591, 0.86588
-0.18591, 0.86588,-0.18401, 0.86550
-0.18401, 0.86550,-0.18209, 0.86525
-0.18209, 0.86525,-0.18117, 0.86493
-0.18117, 0.86493,-0.18021, 0.86474
-0.18021, 0.86474,-0.17842, 0.86400
-0.17842, 0.86400,-0.17658, 0.86338
-0.17658, 0.86338,-0.17574, 0.86289
-0.17574, 0.86289,-0.17485, 0.86252
-0.17485, 0.86252,-0.17323, 0.86144
-0.17323, 0.86144,-0.17155, 0.86047
-0.17155, 0.86047,-0.17082, 0.85983
-0.17082, 0.85983,-0.17001, 0.85929
-0.17001, 0.85929,-0.16864, 0.85792
-0.16864, 0.85792,-0.16718, 0.85664
-0.16718, 0.85664,-0.16659, 0.85587
-0.16659, 0.85587,-0.16590, 0.85518
-0.16590, 0.85518,-0.16483, 0.85357
-0.16483, 0.85357,-0.16365, 0.85203
-0.16365, 0.85203,-0.16322, 0.85116
-0.16322, 0.85116,-0.16268, 0.85035
-0.16268, 0.85035,-0.16193, 0.84856
-0.16193, 0.84856,-0.16108, 0.84682
-0.16108, 0.84682,-0.16082, 0.84588
-0.16082, 0.84588,-0.16045, 0.84498
-0.16045, 0.84498,-0.16007, 0.84308
-0.16007, 0.84308,-0.15821, 0.83613
-0.15821, 0.83613,-0.14771, 0.81794
-0.14771, 0.81794,-0.13598, 0.80621
-0.13598, 0.80621,-0.13378, 0.80292
-0.13378, 0.80292,-0.13275, 0.80138
-0.13275, 0.80138,-0.13053, 0.79601
-0.13053, 0.79601,-0.12964, 0.79151
-0.12964, 0.79151,-0.12940, 0.79031
-0.12940, 0.79031,-0.12940, 0.51949
-0.12940, 0.51949,-0.13053, 0.51379
-0.13053, 0.51379,-0.13275, 0.50842
-0.13275, 0.50842,-0.13598, 0.50359
-0.13598, 0.50359,-0.14009, 0.49948
-0.14009, 0.49948,-0.14492, 0.49625
-0.14492, 0.49625,-0.15029, 0.49403
-0.15029, 0.49403,-0.15599, 0.49290
-0.15599, 0.49290,-0.16180, 0.49290
-0.16180, 0.49290,-0.16750, 0.49403
-0.16750, 0.49403,-0.17287, 0.49625
-0.17287, 0.49625,-0.17770, 0.49948
-0.17770, 0.49948,-0.18181, 0.50359
-0.18181, 0.50359,-0.18181, 0.50359
-0.18181, 0.50359,-0.36984, 0.69162
-0.36984, 0.69162,-0.36984, 0.69162
-0.36984, 0.69162,-0.38896, 0.71074
-0.38896, 0.71074,-0.41119, 0.71995
-0.41119, 0.71995,-0.59555, 0.71995
-0.59555, 0.71995,-0.60125, 0.72108
-0.60125, 0.72108,-0.60662, 0.72331
-0.60662, 0.72331,-0.61145, 0.72653
-0.61145, 0.72653,-0.61556, 0.73064
-0.61556, 0.73064,-0.69079, 0.80588
-1.12334, 0.03550,-1.12904, 0.03663
-1.12904, 0.03663,-1.13441, 0.03886
-1.13441, 0.03886,-1.13924, 0.04209
-1.13924, 0.04209,-1.14335, 0.04619
-1.14335, 0.04619,-1.14658, 0.05103
-1.14658, 0.05103,-1.14880, 0.05639
-1.14880, 0.05639,-1.14993, 0.06209
-1.14993, 0.06209,-1.14993, 0.16929
-1.14993, 0.16929,-1.14880, 0.17499
-1.14880, 0.17499,-1.14658, 0.18036
-1.14658, 0.18036,-1.14335, 0.18519
-1.14335, 0.18519,-1.13924, 0.18930
-1.13924, 0.18930,-1.13441, 0.19252
-1.13441, 0.19252,-1.12904, 0.19475
-1.12904, 0.19475,-1.12334, 0.19588
-1.12334, 0.19588,-1.11753, 0.19588
-1.11753, 0.19588,-1.11183, 0.19475
-1.11183, 0.19475,-1.10646, 0.19252
-1.10646, 0.19252,-1.10163, 0.18930
-1.10163, 0.18930,-1.09752, 0.18519
-1.09752, 0.18519,-1.09752, 0.18519
-1.09752, 0.18519,-1.07090, 0.15857
-1.07090, 0.15857,-1.07090, 0.15857
-1.07090, 0.15857,-1.06679, 0.15446
-1.06679, 0.15446,-1.06422, 0.15061
-1.06422, 0.15061,-1.06356, 0.14963
-1.06356, 0.14963,-1.06356, 0.14963
-1.06356, 0.14963,-1.06355, 0.14959
-1.06355, 0.14959,-1.06134, 0.14426
-1.06134, 0.14426,-1.06134, 0.14426
-1.06134, 0.14426,-1.05723, 0.13434
-1.05723, 0.13434,-1.03889, 0.11600
-1.03889, 0.11600,-1.01493, 0.10607
-1.01493, 0.10607,-0.98900, 0.10607
-0.98900, 0.10607,-0.96629, 0.11548
-0.96629, 0.11548,-0.96136, 0.11752
-0.96136, 0.11752,-0.95566, 0.11866
-0.95566, 0.11866,-0.94985, 0.11866
-0.94985, 0.11866,-0.94979, 0.11865
-0.94979, 0.11865,-0.94415, 0.11752
-0.94415, 0.11752,-0.91651, 0.10607
-0.91651, 0.10607,-0.89058, 0.10607
-0.89058, 0.10607,-0.86564, 0.11640
-0.86564, 0.11640,-0.86517, 0.11672
-0.86517, 0.11672,-0.86254, 0.11848
-0.86254, 0.11848,-0.86254, 0.11848
-0.86254, 0.11848,-0.86254, 0.11848
-0.86254, 0.11848,-0.86022, 0.11944
-0.86022, 0.11944,-0.85717, 0.12070
-0.85717, 0.12070,-0.85717, 0.12070
-0.85717, 0.12070,-0.85717, 0.12070
-0.85717, 0.12070,-0.85396, 0.12134
-0.85396, 0.12134,-0.85147, 0.12184
-0.85147, 0.12184,-0.85147, 0.12184
-0.85147, 0.12184,-0.85147, 0.12184
-0.85147, 0.12184,-0.84860, 0.12184
-0.84860, 0.12184,-0.84566, 0.12184
-0.84566, 0.12184,-0.84566, 0.12184
-0.84566, 0.12184,-0.84566, 0.12184
-0.84566, 0.12184,-0.84304, 0.12132
-0.84304, 0.12132,-0.83996, 0.12070
-0.83996, 0.12070,-0.83996, 0.12070
-0.83996, 0.12070,-0.83996, 0.12070
-0.83996, 0.12070,-0.83765, 0.11975
-0.83765, 0.11975,-0.83459, 0.11848
-0.83459, 0.11848,-0.83459, 0.11848
-0.83459, 0.11848,-0.81415, 0.11001
-0.81415, 0.11001,-0.78821, 0.11001
-0.78821, 0.11001,-0.76426, 0.11994
-0.76426, 0.11994,-0.74592, 0.13827
-0.74592, 0.13827,-0.73600, 0.16223
-0.73600, 0.16223,-0.73600, 0.18816
-0.73600, 0.18816,-0.74545, 0.21099
-0.74545, 0.21099,-0.74659, 0.21669
-0.74659, 0.21669,-0.74659, 0.48803
-0.74659, 0.48803,-0.74545, 0.49373
-0.74545, 0.49373,-0.74536, 0.49396
-0.74536, 0.49396,-0.73600, 0.51656
-0.73600, 0.51656,-0.73600, 0.54249
-0.73600, 0.54249,-0.74545, 0.56532
-0.74545, 0.56532,-0.74659, 0.57102
